"ProteinID","f_control_1_imputed_intensity","f_control_2_imputed_intensity","f_control_3_imputed_intensity","f_wvirus_1_imputed_intensity","f_wvirus_2_imputed_intensity","f_wvirus_3_imputed_intensity","m_control_1_imputed_intensity","m_control_2_imputed_intensity","m_control_3_imputed_intensity","m_wvirus_1_imputed_intensity","m_wvirus_2_imputed_intensity","m_wvirus_3_imputed_intensity"
"FUT11","14.3590219906935","14.2956182871568","14.5313753680413","13.959730314814","13.924960921387","13.8460779861726","14.166618169219","14.1013601954599","14.1854252345964","13.9826549578124","13.4958800040782","14.4145663274696"
"GLYR1","14.4700932246962","14.2331852451177","14.3201941285757","14.3560805192215","14.1235798764183","14.201710428805","15.0329669249402","14.9734014077037","14.9077732248696","14.8191162991435","14.7639540683526","14.1789682331832"
"CCDC14","10.1644041578813","10.2090755835162","10.4906002130196","10.0533285934498","11.0906213931036","10.5766260584065","10.8015628697279","10.9033019404857","10.9075892318316","10.4984902329086","10.5007024819974","10.9605088141616"
"TTC31","12.5401813272066","10.6661175149696","10.5195933076374","10.2339118976465","10.4302373387059","10.5325637998738","12.0454730047521","11.8219214322157","11.6178209786883","10.7083165843346","11.2704569394244","10.1450162863646"
"C5orf22","12.9869512758053","13.0360482300362","13.3143141653371","13.4917028077686","13.4916026066961","13.3259378308635","13.3984765014493","13.2814606401703","13.3040660631273","13.5596877766788","13.9725759902785","13.8655013076644"
"COX19","10.0785922205238","10.1606802835391","9.95830779511843","14.061565271708","14.3215617390877","14.6205635016216","10.728962793291","10.2325022085502","10.3553197496982","13.7400864118362","13.548773753615","14.2431888626768"
"MAP9","11.891548296928","11.5037363119779","11.8445998530581","12.818072830608","12.7740313407563","12.0965636306141","11.7372684719744","12.3962301455525","11.727367428902","12.5478898267531","12.0044171202036","12.4200417878503"
"RIC1","13.4909385987544","13.3241664797108","13.2586322785699","12.4927419834447","12.5151306301175","12.1728774993046","13.4034514778376","13.419486222071","13.2527038643882","12.7900389072885","12.7356364064398","12.4795857699704"
"GTDC1","12.8570459719433","13.0899535821089","12.8611508950821","10.6775250528434","10.1856293843734","11.9552176154022","12.4499662504359","12.0475056712516","12.1399094237494","11.8668461752841","12.2249723922898","9.7881738173036"
"MINDY4","12.3955796540755","12.0148190335096","12.0001690559197","12.2409075776988","12.5472030247569","11.0015744672555","12.5909448724977","12.619658311729","12.6918983345462","10.289532036277","10.2951590662767","11.2611899401532"
"VPS26B","15.0863477362212","15.0117426612121","15.0739532510419","15.1272810162542","14.8325884324897","14.8104260324741","14.9631715438951","14.963221225576","15.0246981713048","14.5954789512443","14.8357148973557","14.9038347841961"
"CCSMST1","11.006354132604","11.3637624398387","11.6636114704944","12.7237867801511","12.8129995196814","12.8729268489998","11.151092668548","11.4793255615908","12.074004279754","12.3267440592196","12.1321237445152","12.5619871629343"
"LARP7","13.9744235528433","14.0237197060284","13.8942588380403","14.6757586046362","14.2304032816931","14.3146044852109","14.2945130596336","14.2297200932374","14.2270066701885","14.6136916396193","14.5953332512577","13.9515488205653"
"NADK2","12.3030586492877","12.7573566711411","12.6848778962324","14.8009302253101","14.7435616705607","14.6929478063116","11.7166865866839","11.4833069158881","11.4986248584847","13.5951525628363","13.3056200386364","13.2094807814482"
"KCTD21","14.8344019158984","14.9098462179152","14.6238643476226","14.4257404243162","14.1357493604101","14.2549178841816","14.4639393949165","14.4431766712458","14.3710551164205","14.1124802326927","14.1883183923038","14.6842445532429"
"GXYLT1","13.0543278936295","13.3555988662805","13.4423085495994","13.0748873760919","12.9326576814221","13.2776303046111","12.9285424323117","13.4866716409226","12.8724305632243","12.2241313420471","12.7837390169936","13.0567071389084"
"ACSF3","13.61089795633","13.4173646791587","13.2105465483109","13.1250453231692","13.0265874148748","12.9899603255638","13.6620229789239","13.8482512655806","13.553269295152","13.2554977826074","12.8825456183083","12.9092818334788"
"PREPL","15.183759425585","15.269765900443","15.2978906716518","14.6724971655342","14.4333507102813","14.241424607814","14.6523296327426","14.6485541976083","14.5938054295907","13.949717301021","13.939037367364","14.3919081180825"
"TBC1D10B","14.6270265265501","14.5244988644959","14.7028815187448","14.4665608481824","14.5276480471623","14.5037450064174","14.5128453777758","14.5300648881334","14.6138585133167","14.2095447496671","14.291911718027","14.4420039353851"
"TPRN","12.2069990631696","12.8335265894417","12.3466910119863","12.2261171206414","12.999566703762","12.0430341209956","12.8220628905835","12.9954297525237","12.7734874724835","12.4290797703092","12.1392827405515","12.196525287289"
"ANO6","14.7205862912529","14.7594357100667","14.8740255721502","14.1912057597285","13.9807732957862","13.9932037732965","13.3859702213538","13.4627323083916","13.5065555307513","13.3309588814349","13.3507458518765","13.620964353641"
"PLCH1","14.8719148607264","13.9069939099134","14.7878362575444","14.7794115802002","15.2291004393574","15.0376413231726","14.4010728319553","15.0785719771701","14.6836416329585","14.5729666221009","14.5530592543807","14.8828245210371"
"FILIP1L","14.9016258717958","14.8812526011375","15.0988257746766","14.7795449574037","14.6000871263246","14.9472031511329","14.6174559861346","14.572137674157","14.5211771380127","14.179411523174","14.2002549483954","14.0722582398114"
"ARID4B","12.5424515312989","12.3283888280167","12.4158526593279","12.542287073651","12.9361410069226","12.2877845124982","12.8894678385446","13.0128305236932","12.9653856850979","12.4986074077298","12.8296632821423","12.558281985922"
"MRPL51","14.4794771449943","14.850362670042","14.0927819122567","14.1335998068829","13.3192628477572","12.9630857260527","14.3771020529991","14.361539466483","14.5038878361359","13.2863599405795","14.2622049817688","15.079030536723"
"GRIPAP1","14.3127553527923","14.2801762897813","14.2440515940394","14.5143380465077","14.5493876075063","14.4565148482517","14.0588373326778","14.0670477527401","14.0796514441448","14.0193301023901","14.0571456169107","14.7496756726747"
"TMEM119","12.4669431439566","12.3920839320316","10.0549735032438","10.3424358077105","10.8710224802158","10.4057341914317","16.0179523464821","15.9207343226296","15.9666338720041","11.04903169841","10.7949006947878","11.8909576623951"
"MIX23","10.7600788227729","10.0513391849632","13.326008077731","15.2117134210372","16.0943313394499","15.8026652918677","10.494232194349","10.5930918637598","9.39835502014939","14.9915927036205","14.7845377220865","15.4464113278139"
"AMOT","11.9337828487754","12.2983633365623","11.70142776455","12.2900102045642","10.7756636736798","9.49944871705794","12.5100916104709","12.3533536190254","12.3989360384542","12.7034299492261","12.4385215817952","12.926879701115"
"TMEM259","14.0344035081698","13.8155634212966","14.140110799836","13.2917462808339","13.5472440010645","13.4881665121222","13.6706894395735","13.730162289773","13.4922537893029","13.6662794900069","13.5733276576384","13.8811043987728"
"PAN2","12.6798781052746","12.8312260800252","12.5673263032865","12.9871911647941","12.8550903791852","12.4825508497962","12.5589133267337","12.7450797304708","12.5525778456079","12.4903495057393","12.7147370666024","12.804935655987"
"FAM98B","15.7014228909818","15.7591834076651","15.8535702892221","15.6670810419728","14.870624797409","15.0042336359426","15.9230256542287","15.824911518136","15.8709185326426","15.795476580147","15.844301200009","15.3644322212184"
"ARHGAP29","14.2554859803832","14.1434549642799","14.2998876996698","14.3457517402327","14.236290801557","14.277505357332","14.6088785302843","14.5892122327081","14.6475090188322","14.3731642305513","14.2420501601909","14.204487086475"
"PDCD4","15.4984970891443","14.6729611700694","14.8857487958986","14.5974299127414","14.2958837027306","14.3684177908766","15.2174768708164","15.4308086077235","15.4335887010326","15.365013495358","15.3791752707042","15.5424152554881"
"FNDC3B","15.6668286982103","15.8824926015885","15.8414758964131","14.4731032326959","14.1387117742659","13.9622001491827","15.2088439907346","15.0338617316188","14.945763871406","14.3627862874153","14.3496820753504","14.3129609290294"
"CRTC2","15.0261905675967","15.4631411703717","14.9958554620241","15.1667358406623","15.2909655929197","15.104291607656","15.3874553054006","15.3130247225955","15.1113924562289","15.0199511833499","15.3220091033208","15.3989540696253"
"GPAT3","13.6260283920172","13.5996571873612","13.6522960172002","13.8035055563948","13.7920785301617","13.7959280350171","13.6857124323945","13.650109325141","13.4049552626016","14.2326457686074","14.4740734783848","14.2560980933971"
"CEP55","11.8025123262157","12.1641621379349","12.3809074414161","10.6030266890269","9.70908464079023","11.324436087584","13.7687425992879","13.5178907943252","13.5708281504659","12.8220668751254","13.1132684598388","13.4876516473455"
