"ProteinID","female_1_imputed_intensity","female_2_imputed_intensity","female_3_imputed_intensity","female_4_imputed_intensity","female_5_imputed_intensity","female_6_imputed_intensity","male_1_imputed_intensity","male_2_imputed_intensity","male_3_imputed_intensity","male_4_imputed_intensity","male_5_imputed_intensity","male_6_imputed_intensity"
"GOLGA3","14.6363244054324","14.5862182070918","14.6096289328303","14.7577702190032","14.7856874489215","14.5129996506412","14.6674885809896","14.5364111489922","14.6173124889323","14.6540429876329","14.6649083310513","14.6672723501336"
"GOLGA2","14.7619874653887","14.7371628241466","15.039835810375","15.0847253573856","15.0468937852656","14.7148894342315","15.0403667860102","15.0273488138565","15.079180579108","15.1900021056704","14.6866591886503","15.1598437500164"
"LGALS3BP","17.8430806898612","17.6801671953135","17.6240529027198","17.6676659769771","17.701699033882","17.6417977544478","17.7413221408065","17.5251537266858","17.5912155191884","17.5364900731992","17.6906050615234","17.8181015485729"
"LOXL1","14.3120888007968","14.1715521248119","14.1107279795431","14.1705275639483","13.9603097031491","14.1290253698256","13.4386749147037","13.911785192249","13.6432925269268","13.6375758331449","13.3807180865082","13.6865333551253"
"EHHADH","13.8982234712156","13.8734729507474","13.7081354934478","13.4874757977695","13.6280125755265","13.7558994548906","13.9037877211209","14.1273334178684","14.0200076319992","13.9067215198764","14.3115922321576","14.0022876184011"
"MFGE8","14.8195953428638","14.9690851788764","15.0257235486452","15.1230503661983","15.0070710798536","14.963830815993","16.8874110325532","16.8302923682521","16.6811423094479","16.8002679759494","16.5558338258783","16.8578109476386"
"DSC1","14.870278016555","12.8112823644957","11.5647687439708","12.2010855181582","12.0607533411625","9.78955135487375","11.6899586722905","13.3606002140976","13.5186285696588","11.6767372529264","11.3348095865584","11.2023442527517"
"PUDP","13.9862153674152","14.3524917837085","15.1217763203544","15.4023692471361","15.1213959108243","14.6527105541587","14.6797384859194","14.2830738796865","14.4455839461412","14.750780249493","14.1545649824542","14.8959302325709"
"SPOCK1","14.7487431914797","14.6214795712077","14.7952178176036","14.9810588242545","14.6419783375136","14.3550482088029","14.7699462895673","14.9202923696414","15.1509967128017","14.8630828041695","14.7282553574175","15.0229529222181"
"CD47","17.1130604520448","17.3967636374543","16.5897125837933","16.6708498493428","16.23797734629","16.524656486998","16.0217976450931","17.5400901903522","17.3934993928962","17.3322813604366","17.0191780488297","17.0403860516131"
"PPID","14.605473730602","14.6876709288925","14.9839955931916","15.1396552661848","15.0598091717451","14.6936394081593","14.7343444553324","14.6525257077973","14.6853072717156","14.7148304205099","14.4088737009053","14.776674626621"
"SSRP1","15.2618635315618","15.42181829348","15.5101552943287","15.3193051917476","15.3090819462363","15.570742189924","15.2583415154066","15.3318406687868","15.1534530726074","15.189426929203","15.192651131719","15.0720823468459"
"CAMSAP2","14.3734157576827","14.4122522707594","14.3203281270935","14.5227837984159","14.3626972645033","14.4022326618849","14.227788900029","14.2736863441404","14.228833718491","14.2158287279841","14.362121907072","14.3591524311106"
"SPIRE1","13.5474006644502","13.5979943258016","13.3012532484612","13.2427468849082","13.3781051577668","13.5450127149479","13.3629163879448","13.4574193572678","13.4218807372114","13.4774673711831","13.8811904536123","13.4350972357634"
"SLFN5","14.5581217153109","14.7438929625368","14.7015988705076","14.7825170938966","14.7917581216992","14.8524612353084","14.5035648966151","14.5854496567781","14.7338997819788","14.6815184449175","14.6333244901343","14.6950542526463"
"MAB21L4","11.9703971331431","10.5489747065803","10.5911931485918","11.5595832298112","9.52986206635065","10.0639433966996","10.404402628167","9.61387481716421","11.2811009185271","10.6255923919358","9.61842325752333","9.97991363844609"
"VAC14","15.0424972864177","15.2635699750422","15.294563315621","15.1203715440392","15.0718561672321","15.3846185105051","15.2056290892144","15.1814046442883","15.186586288902","15.1404543528721","15.1944336890082","15.0767696772071"
"NSUN2","15.5305069271866","15.6523968614777","15.8150655196452","15.9024387115138","15.8928178966568","15.8204806560133","15.7038819501555","15.560989540911","15.5610999576787","15.739192549526","15.6495930065879","15.7234903021434"
"DMWD","13.4048222475048","13.2081657585719","12.9790535766855","13.1947445446851","13.1223815313027","13.2600741865668","12.9652936849415","12.7639675503062","12.8295800439049","13.0034862891235","13.1500693404434","12.9827993252547"
"RBBP4","14.1958719885099","13.8161636772027","13.7349530121493","13.8573590097586","13.9509021314674","13.7968913426187","13.8747412626087","14.1148322388707","14.4654324850691","14.250365043294","13.7340109631671","13.7149430809747"
"NCBP1","15.175670393895","15.2708026628912","15.4911641451585","15.1815288803408","15.5121447714297","15.4760436682226","15.3035524555837","15.4377195671124","15.3545524373063","15.3060403223412","15.1027261956462","15.2658677303809"
"MGAT5","12.8302160999827","13.1610279295965","12.9235039113317","13.1196674269149","12.6129237719042","13.0919295338332","13.0527395474364","13.1132831128774","13.0388675615087","13.2913721789732","12.9697894123242","12.9072099068279"
"EP300","11.9507272023566","11.9640881212978","11.630667565232","11.6225414837134","11.8579149219128","11.6633401714291","11.613444170672","11.7301983856276","11.5963248859791","11.6883639715376","11.8399674583165","11.7293445829136"
"AHNAK","18.8345451185429","18.7607361880875","19.2660178549254","19.4409421438192","19.5246813530531","18.883108621631","18.8942108693216","18.5577852685216","18.6272239327899","18.8199981653596","18.397703875567","18.9180188254446"
"IFFO1","12.333121798873","12.3463253505467","13.2021437250467","13.0417446979055","12.7579524757632","12.5972005932273","13.2279061979329","13.2563679306221","12.5511578948896","13.1747322285869","12.3498423827842","13.3072862068722"
"TBC1D8B","12.8199674899558","12.5272179623543","12.387147638031","12.798684422967","12.6935784298285","12.8654297781583","12.7544491167593","12.5319223697425","12.5236330109583","12.636377655689","12.9457766713305","12.815641468689"
"FCHO2","14.0818329180944","14.0805260950906","13.9874327904125","14.24584234515","14.1707309697892","14.1224640404009","14.1544304908828","14.0265234425198","14.1455819346182","14.0504013632027","14.1435267110018","13.989580767922"
"TMEM62","10.2223964467076","10.681422910308","10.4096773251081","10.3560227293582","10.4675953615227","10.1279427491863","10.4854368905771","11.2794712956445","11.0652612874217","10.8737670677921","10.4532088911042","10.9809892318986"
"ELP6","12.7624609404266","12.6870563129237","12.5235203015567","12.5486076070647","12.3346615649866","12.7903423870762","12.4244392620533","12.2671114617929","12.2577355091619","12.4439665966078","12.5727404849796","12.377717554014"
"SMAGP","12.3419218320394","12.5612402046317","13.7061938061203","14.4121596312429","12.9857458964149","12.8116596718948","13.7424041808959","14.2143798390113","11.9650771908399","12.5465255418317","11.6611857587792","11.6773006973697"
"HSPA14","13.997691109338","13.9119068766587","13.9913446869865","14.1740674230746","13.9907333210806","13.9256100697152","14.0312445814227","14.2068159664882","14.1573943085465","13.939634305996","13.7880147555762","13.843832744347"
"SCRN3","13.275004136584","13.3389730988255","13.1974194426461","13.4656429247943","13.4763538387798","13.2100031055867","13.5130860362404","13.3569608403874","13.5818713921462","13.5445901912626","13.6212391592403","13.8501477608695"
"CGNL1","13.9346676098447","14.0472261789317","13.9907599075949","14.2236699126971","14.1406780178531","13.9731861269436","14.5056254997496","14.5290522607592","14.5209623722654","14.5488820997532","14.3879634524363","14.4527238601258"
"FAAP100","9.51736034668492","10.5195478015258","10.1327335016169","11.0465988282997","10.9892241765545","10.8934077190165","10.5856761576637","11.6423225113828","11.5250558222669","11.2632163749329","11.3312360726822","10.9255544398736"
"LAMTOR4","14.0463907877016","14.8753990004145","14.7764741577149","14.1319694658619","14.3789653744175","14.5299734148652","14.7281649944645","15.0091112894933","15.4281213178049","15.8013218709807","13.6060465765099","14.1171073478244"
"NEXN","16.6690788223127","16.3988221697423","16.7158547705278","16.8162211886154","16.825791092088","16.3452181056121","16.7818207284718","16.6236386204778","16.7113039959023","16.7856184911437","16.5108336929699","16.8351375301546"
"MGAT2","13.5172510837093","13.2952954186112","13.4803863111041","13.2379762263166","13.4850745636986","13.3616970912605","13.0563379691617","13.3581291870847","13.3060901783856","13.3717766443379","13.2655227508966","13.1606640337414"
"GALNT2","17.0484443009185","17.196506076841","17.0792347572456","16.8142444824157","17.0407178077446","17.1560435628466","17.1081670874065","17.3219985372614","17.2249531802166","17.2124963851939","17.3223595004543","17.3575348230295"
"GALNT1","14.6423732841839","15.1071557630192","15.4359273971091","15.0508562125712","14.9974882439224","15.2385764074325","14.9813933560307","15.2968839523073","15.2453075817653","15.0238626206586","14.9134691412078","14.9652386624365"
"AP1B1","15.4407491542638","15.5039219889737","15.739804338115","15.7983401623369","15.5813830261092","15.4580925596136","16.0101368712928","15.9906114599543","15.899182240501","16.0809902776652","15.1025580792397","15.8459996086509"
"CPSF1","14.4555455604029","14.5805647896611","14.6317284218744","14.2638193503867","14.2916743457019","14.4549482575762","14.3055131673233","14.5285029486328","14.4244025186646","14.2678839532387","14.4371018289084","14.2566215021213"
"BST1","15.2236510603211","14.4514429549056","15.3832756587498","15.4738991359137","15.2786055384618","15.1176268693554","15.7245085240061","15.0652856937989","15.1804103705364","15.6567013756735","15.3489390389264","15.6256489197554"
"BST2","11.2753143664541","11.958512841399","12.8351049538369","12.5411087184451","13.3022105065488","11.9343506328377","12.0772730458634","12.6763119310674","12.9403576482304","12.4203813411966","12.1173119317571","14.7197631371949"
"PMPCA","16.0594522025941","16.4645632989328","16.2832077525181","16.1133026500308","16.1593135876209","16.2805841151842","16.3457101654045","16.4297548843802","16.3733460822606","16.4954615790784","15.8456248072649","16.1378917145363"
"ST3GAL1","11.4352066490576","10.9009875305482","11.199923813126","11.4947156072879","11.5061191108612","10.7378472847468","11.9425841459495","11.559783358959","11.488276995737","11.7608030975213","11.5816478233937","11.8616956569035"
"ST3GAL4","11.3020448177706","11.4700538116448","10.7635775598402","10.7148207634892","10.9720607622404","10.4014235455512","11.301421886272","11.1075963381219","11.2129036625837","10.9082575025281","11.5345703837061","11.348744749554"
"KIF1A","14.4639521629201","14.6326601495528","14.6488687268422","14.4460170879173","14.6341984552547","14.7411246006475","15.2580691018099","15.2645782130511","15.166649549209","15.3163416427873","15.3943555067474","15.3281033733904"
"SCRN1","17.1054686453658","17.2103098638281","17.4790697284767","17.7788471555509","17.5840596533246","17.5112816629524","17.6817599984671","17.2947553491611","17.3966549482102","17.6818629209302","17.333461121723","17.6316389102525"
"WASHC5","14.6406911896768","14.9618746986598","14.9255590757756","14.8824042360589","14.9013760377389","15.0832507717077","15.0976618183155","15.0136323624504","14.9675279897929","14.9381047304708","14.9908485257708","14.9948307202306"
"NUP160","14.9780356018626","15.3589224361242","15.3812117097456","15.0725011043713","15.0275863986934","15.2824912072835","15.0112010434293","15.2512678840262","15.1945645027772","15.0244601103154","15.1001572087759","14.9329805651078"
"SCAP","12.5879977940752","13.2605491120804","13.0675116699292","13.2645349649401","13.0003856298698","13.326499710055","13.1835438921069","12.9074822046786","12.7298862327868","13.7089868539804","13.3064462428926","13.2366465781588"
"SREBF2","12.8611741631373","13.0999362100252","13.0416300647504","12.9806840565496","13.0352957060133","13.0384217772417","13.3004955642477","13.3833667962644","13.4089930793422","13.3117199375614","13.3588572069916","13.4510694116108"
"ARHGEF5","11.4154565807625","11.7139105674377","11.6328770875507","11.5993038443053","11.5826641935587","11.4030386609775","12.0249837926487","11.8137010392661","11.7942737018953","11.9982871921764","11.9938476977576","11.9666604557894"
"FOXO1","11.8174473863594","10.9560421277839","11.5778158866897","12.0122893142394","10.97373323595","10.7090493391387","12.2075024592588","11.7697758708619","12.2901081483745","12.147958517164","12.0270904499386","12.4391010426246"
"TBL3","15.2066977041971","15.4551987695151","15.451932279076","15.0966081012272","15.2354608134313","15.5617473670351","15.0316365952941","15.2996552131588","15.1563319860913","15.0931451763394","15.3380399331079","15.2011475618322"
"GTF3C1","13.8635281132866","14.005010431073","13.93499004406","13.7072404845179","13.7511465100365","13.9665595249194","13.5962363540689","13.9443002742444","13.8283943686734","13.7353973610405","13.826181014032","13.6296525972221"
"KCNMA1","14.2739412597768","14.3082465831932","14.3152132591202","14.0420782798918","14.2431293449408","14.2408062359594","14.1528552152793","14.4851626376305","14.3719127412241","14.1955567621275","14.1093409687932","14.1094144322129"
"TWF1","16.7731134440782","16.6839814917404","16.4568741537656","16.6270350790047","16.6509535567654","16.7151174191144","16.4950477185804","16.2898621959704","16.2833361863964","16.418088133198","16.6598008300841","16.4853041737576"
"ASPH","15.8110811269859","15.9460244189263","16.1775207598027","15.9547052359993","16.0247695819422","15.9785250165512","15.5224466707246","15.5798226777147","15.5799169353146","15.5360316454002","15.3628171017589","15.5820625747807"
"TFCP2","13.8118964421012","13.8084111966924","13.7002663068733","13.6863035438426","13.6471435895704","13.5392557631622","13.9582355051432","13.7679464755705","13.3208992443454","13.5366721895076","13.8925523030393","13.9298594063715"
"AKAP13","14.6549883807648","14.654070966739","14.6378305157767","14.6719777453611","14.6397476811939","14.5200784281048","14.7548561933376","14.6423732841839","14.6534944875817","14.649160728315","14.7320189926121","14.7395802215459"
"EFEMP1","12.2876575560962","11.4395400306104","12.2582509619995","12.2726122905893","11.8265961526392","11.4249063464279","12.4143126235892","12.7258284768499","12.9263923689286","13.0399283169619","12.4447069207751","12.4684000361782"
"TRO","13.3562731353821","13.3443930091219","13.3859836983763","13.5402854765623","13.1933266836489","13.4830725777733","13.341199115512","13.1525431224499","13.1110965369271","13.1020774042737","13.2298117043173","13.212157406273"
"SMARCB1","14.0397587170213","14.1470617933343","14.0300377163528","13.869362499994","13.8805879619139","14.144044775858","14.0507669543787","14.1161489892741","14.0329841379957","14.0978922163742","14.0374096786359","13.9454072564253"
"BPTF","14.1799246362139","13.9861975872063","14.1532590930774","13.7888712388439","13.9208459524922","13.9279538446217","13.7826194722331","13.9086084083937","13.8488282986157","13.9279538446217","13.8004044949657","13.8757877408784"
"CDC20","10.6956264732571","10.5038754167217","10.4303689147461","10.8335779776764","11.1497026695889","10.7274865600352","11.7713697901769","12.0882515994444","11.8205020962976","11.6853007006049","11.9507745810852","11.5089683340889"
"KIF5A","12.3811833140832","12.704217074723","12.1375099277442","11.6993382023638","12.3421941466548","12.1319823230465","12.4436014717535","12.5033164323995","12.5754352480308","12.4688403800464","12.4150683182407","12.5559503280486"
"FSTL1","15.3955374824681","15.6070412833889","16.2755243695179","16.2622802368058","16.2256951077687","15.7378942766861","17.0111944903564","16.601659088944","16.8719172664831","17.0679384764361","15.6731765500285","16.4877819506155"
"STX4","14.8218287794294","14.5795221905093","14.8614601356642","14.6668120586089","14.7341803656468","14.816078656132","14.7576348133607","14.6563075389757","14.6683642617184","14.6776040364452","14.7220443656296","14.6630132105078"
"GRSF1","16.499805410351","16.3294477428927","16.4741749043102","16.4674176869353","16.5785289591342","16.4147793646244","16.4507618098264","16.3840197800251","16.3938110704446","16.4860949478844","16.3770596768033","16.3941829845569"
"MAP4K2","12.7286050618599","12.4691330198296","12.6204352054491","12.6061229387814","12.7615325337989","12.6231087372716","12.3688829099605","12.7277885984604","12.5162097172186","12.3930257151966","12.7687446665698","12.4005459345722"
"MAP3K12","13.7924039516264","13.3535052487755","13.395440416148","13.8167936772305","13.9657301825836","13.8133403003706","10.206953594575","14.188758819043","14.0831634954622","14.1301844196865","10.907997110181","14.2519853134354"
"SFSWAP","13.0404095981117","12.7458402621993","12.8394892276265","12.9926781603875","12.9586197738179","12.7238763514492","12.8441820157706","13.1101194907732","12.8546638831039","12.9203844931173","12.9283832781964","12.8110635612827"
"CHD3","13.1735084997548","13.544493597043","13.333015547506","13.0968403143825","13.1085048548102","13.4802348232013","12.9419260912704","13.1161782367484","13.1406109219996","13.0365977712369","13.1929415730806","13.1142596465868"
"SF3A3","16.1245474482797","16.0994813718734","16.0398914863463","16.1657058899646","16.2076740314228","16.0622148246591","16.202311343628","15.9343865726849","16.0800888359011","16.1739542507803","16.2010537293161","16.1925471132984"
"DPYD","13.1643931578554","13.1660155410138","13.2537027355946","13.4489809403894","13.2305173651617","13.3472061049411","13.2896010732286","13.645410757507","13.390410818477","13.4484648027393","13.3481610326491","13.3647228875632"
"FAP","14.548436624696","14.8325093186618","14.893713914308","14.7309901439353","14.638271859195","14.7724589186913","15.2528021568026","15.3361683013388","15.2599712409171","15.167696465038","15.246651540495","15.1599028638605"
"TP53BP1","15.6957475638971","15.57876775077","15.4927044359137","15.3282892409258","15.348894098871","15.3772579866817","15.2143494802255","15.3535018028218","15.3305948120253","15.1994423049665","15.4141864157196","15.3313368562965"
"HYAL2","14.1922928144708","13.9054998286857","13.9094149806035","13.7568064791656","13.6144567982408","13.6731655056845","13.8508802743527","13.7162192850941","13.8221226575566","13.9471529147588","14.1042711289369","14.1137503039721"
"TMEM115","12.7677396182944","12.9462136292091","12.5703490774932","12.3720787620409","13.0513126181478","12.7339114299336","12.6636626113243","12.6958372621857","12.9598969127935","12.8786468020794","12.9715184071547","12.8527343123077"
"IFRD2","12.8162056857646","12.7653047487832","12.8875995207135","13.2054771289557","12.86343712651","13.1536137787478","12.7800721896208","13.0321559572977","13.1201536204542","12.8025103067587","13.0886690027946","12.2055947277423"
"TRIM26","13.7121185515986","13.8297227350861","13.7434880397892","13.7239168699715","13.7962525894233","13.8170436010153","13.6855262916174","13.4991233623306","13.6003310887512","13.7428251936854","13.6825886589062","13.7428146698629"
"AIMP1","16.5099914418221","16.4090792909592","16.4338836898667","16.4769929596193","16.4804967610061","16.4370530488357","16.4817127286373","16.1164333145821","16.2684561056337","16.2858609356672","16.6278615770457","16.2899288197227"
"ILF2","16.701062742887","16.8508949208293","16.8056431217734","16.8077322517828","16.7670464302319","16.8422643959898","16.8715082301946","16.8122274539421","16.7771011728721","16.7581190903688","16.8905967882679","16.7289169607117"
"ILF3","17.7103288815759","17.8733539893246","18.0744289610179","17.9332814737688","17.9512960998261","17.8906858407688","17.9442087501029","18.167168200788","18.0016995629757","17.9338865597847","17.7924471661433","17.9980669964705"
"LMAN2","18.3823369449273","18.1781833925746","18.1969958633777","18.1735746685282","18.2173661064457","17.9891949002138","18.1441652988888","18.0346807674544","18.1256354437464","18.1452206902542","18.218988853197","18.1414535871149"
"PTPRJ","15.3074961214764","15.2768513869177","15.3442855038275","15.2498541700072","15.2829653250272","15.1718491895799","14.7054595991654","14.7966733872039","14.8381353493559","14.7911425343618","14.8530170875767","14.8330333669526"
"PTPN13","12.467549512111","12.5478994637531","12.699804497718","12.4801944237406","12.4378664848412","12.5200268479736","12.1997858176622","11.9922727590393","12.2090694894456","11.9863042651729","12.0838183540703","12.0279025418362"
"EPS8","15.5057619418203","15.5311042268523","15.5773904705324","15.7307699598745","15.6461536546897","15.6068244726121","15.3388512644292","15.2575351692224","15.2237000759863","15.2638560195961","15.2820567641757","15.3755451822055"
"TRAP1","20.3211353810869","20.5914931277266","20.5544989202444","20.2763970663216","20.406653452273","20.5731145984117","20.4576373809918","20.6800298023282","20.535639892993","20.4475837163278","20.5165310700453","20.4971657451784"
"TRAF2","13.1089556327048","13.1394394368736","13.1354094949887","13.3305247881432","13.4036511855322","13.3989707649532","13.1073527714857","12.8434794625166","13.0904763564506","13.0491270215331","13.0082202566484","13.0102396079664"
"ANK3","14.1777621062405","14.2549547803376","14.266332699571","14.1693221871622","14.1694866160381","14.233230192389","14.0705402716243","14.2510755227142","14.1253085257783","14.1206914837098","14.227630983943","14.1587516787703"
"DLG1","16.1226884898037","16.3507959129374","16.3853551982571","16.512854634613","16.3401074052511","16.379618660844","16.4671246989675","16.3403369415949","16.3174885765558","16.344122496648","16.2300035431013","16.4302826590944"
"TAF10","11.3146455501351","11.5697559450338","10.6277344981529","11.4903244326149","11.2912109975032","10.8743589647644","11.2014439558968","10.9167229444818","11.5389357966546","11.0064102391255","11.4469282005053","11.5703253568762"
"MYO1E","15.6347401612917","15.6619756755769","15.6045213773196","15.6525201060227","15.5544299690155","15.6236786253316","15.4399152724219","15.4186465431964","15.3656697117091","15.3446773393502","15.4361324222274","15.3848579331405"
"PPP1R8","13.0626313968921","12.9172247439959","12.8192650193237","12.7512699712067","12.7988099564034","12.7392236726223","12.845919267272","12.5500252574658","12.8064630254636","12.6079798426831","12.8091712358527","12.699982300903"
"PTP4A2","13.8188517589237","14.1072252504041","14.4021793568154","14.3486728351091","14.2126635651979","14.3612790052003","14.2417225237265","14.2571152489444","13.9671902270414","14.2584408967503","13.7546996390157","13.9826638698012"
"ABR","13.8114850791411","14.2314312083777","14.3030600767171","14.3199402025108","14.4598478191513","14.2777014906638","14.5125799898515","14.271681866743","14.2389196823784","14.4662931808521","14.2680594618052","14.4560399143852"
"NPRL3","12.9309331819466","13.1105126723744","12.9723964892001","12.7139384829271","12.5523328777373","12.9238845463853","12.4923940055559","12.3603203769271","12.1847885802884","12.3719889498728","13.0087192328193","12.7040311442542"
"BNIP1","13.8647471696255","13.9100899037369","14.3075139094459","14.018600099101","14.4095500481399","14.0358472517639","13.8813529876387","14.4199338510558","14.3414215283915","14.1817190960651","14.1556167486988","13.9821736286416"
"BNIP2","12.0103147978313","12.2924510553795","13.113877249626","12.9434598645428","12.9839804567564","12.6234037124563","13.0711925023963","12.9064678691199","12.9167341389393","12.7737120490076","12.8298297442111","13.0359726517484"
"BNIP3","13.3409766683389","12.9806822717086","13.1701363182468","13.0297099644111","12.847724888439","12.9136523859295","12.9500473284954","13.1390812488405","13.3291095774983","13.0142803134041","12.9839768952192","12.8712122080834"
"NFX1","12.5772612277448","12.4956576918748","12.5582174013996","12.3264379140547","12.2207440946105","12.3265923990927","12.198819479655","12.1958181742471","12.113790992898","12.0935529138663","12.5188793273505","11.8421224487474"
"CSTF3","13.9406439474983","14.1755885334385","14.0493295622598","13.8221226575566","13.6943578872215","13.9716153995244","13.8290388782678","13.9306541880397","13.8589523107509","13.9020076100892","13.9451603174824","13.8126185518637"
"GRIK2","10.4561320140443","12.1879489483043","11.6124538701748","11.3626945252496","11.3788529657857","11.7500872394734","11.1740580574286","11.8692198198311","10.2078870590016","11.4048860962818","11.6903516154156","11.2412383791234"
"GRIK3","10.185431254669","12.127101223941","10.7483287152231","10.0083546537526","11.4657653483288","12.1153785923176","12.1306188234291","12.7421304566834","12.2562912606965","12.3190934593661","12.3497235358772","12.0068134405593"
"TIAM1","13.4389997187325","13.3878826993064","13.4648009816554","13.2980195956223","13.1956505683959","13.2381733282467","12.4316986900229","12.7827259379967","12.8295106750382","12.6961307812347","12.6833170479012","12.5216225216217"
"ECH1","16.1840791776258","16.3007082563567","16.3521641512492","16.3145620030248","16.3845460014461","16.5838467045295","16.6031626795344","16.3332601935243","16.2804391238041","16.4464888705238","16.4425904224769","16.4700407796732"
"MLLT11","10.3428524910461","10.3181134395383","11.647471917929","12.042394683826","12.7758982972245","10.9237582980836","12.7082174183312","11.2956541569797","10.6154549214448","12.6760782812501","10.7907476061775","13.2665215733829"
"ARHGAP5","13.0547077514854","13.2288307129045","13.1250679314134","13.3116489915104","13.158275166332","13.2318811647301","13.0496001395326","13.0649868976655","13.0731122721636","12.9592249706653","13.1506421763083","13.0708622321484"
"PRDM2","11.8914191868461","11.4710095923781","10.916991587491","10.6641450247206","10.8276046999058","11.3702787306209","9.88247492891555","11.3240004798386","10.4542478780551","10.799783481992","11.593138249293","10.159101862403"
"STRN3","15.9892969212531","15.8169061482915","15.7780617248221","15.8711231488965","15.83925792752","15.8463351325116","15.9448104149441","15.6877447308163","15.8237130433339","15.7549527267018","15.8421440609936","15.9193219242335"
"CDC16","14.0458023137513","14.3681585685486","14.3278753899421","14.2394866533977","14.3082892517506","14.2881018546337","14.122496395622","14.3205396783638","14.2865433230345","14.2655857469375","14.1214930461978","14.0158854197356"
"STK4","13.2888660741658","13.7875557160093","13.9286571604345","14.0677284496431","14.0132092495454","13.5707925812077","14.0852732698617","14.0453160019819","14.0277505253654","14.1188113281269","13.803344102099","14.0196515343096"
"FLII","15.6469495933531","15.9195011683359","15.9296167258852","15.7395459418243","15.8383126566214","15.9954801023131","16.0277375686754","16.0759616663249","15.9522725863434","15.9959680508961","16.0822509347473","15.9120215314224"
"TRIM32","13.2519749613212","13.1907707083844","12.9844736447474","13.0910072086571","12.9916741854949","13.1706339644269","13.1736771363034","13.0467795605319","13.1689259148739","13.0201778330181","13.4542735860665","13.1199640244632"
"COASY","14.8575242507783","14.847326553557","14.6013297427847","14.8913992497006","14.7615875902283","14.8452106977543","14.6508946729131","14.5550683913333","14.5349715426073","14.5953390795397","14.6036089602208","14.6542668052898"
"TRAF1","9.23348593612141","11.8658878922592","11.8601053844311","12.1934237152973","12.1855506734788","11.8371784991448","10.2961558378968","10.4639340743158","11.4580835856483","11.5725060226858","11.7700320077307","11.6766931839456"
"MRPL28","14.837243557473","14.8770971693005","14.9357497825651","14.8974862497899","14.8581267341671","14.8873919919756","15.222398710974","15.1294721972499","15.3077593610299","15.1159336771174","15.1844569750567","15.2159348720546"
"ACACA","14.7991500566319","14.9523590497961","14.8890761108548","14.8788555925241","14.8714240024431","15.0132921371042","15.0710055820754","15.0554688619594","14.9751986449545","15.0560279968365","15.1115513960857","15.0192214943394"
"GPS1","15.590587049915","15.7606445885879","15.7597659774498","15.6274426872136","15.6503730252801","15.9876925816353","15.7699721088272","15.5302264767344","15.5462614543123","15.7981224257094","15.783069850624","15.7709683792697"
"IFT88","13.0351083730413","13.1020052071696","12.9646603482094","12.9897013858474","13.0175705144179","13.183652438171","12.6202885672802","12.7038819501555","12.630910960359","12.4289018668473","12.6920247911163","12.9676585701934"
"SPP2","13.1857906804464","13.5133328237401","13.2069944860358","13.6795020916403","13.0075564384226","13.3274544027472","13.0042187103592","12.652596288294","13.2580182946643","12.5039375127236","13.0977556276801","12.5344682527181"
"ZBTB17","11.0924769039913","10.4556803861621","8.29532354692211","8.68818385619479","8.55822170712435","8.47686363959811","7.50075425980613","7.85158665101702","7.48400919826974","8.16592198552356","8.30716892602517","8.15714479229948"
"USP4","12.8993418160897","13.0898526449919","13.0729599230501","13.157836383264","13.1382317958731","13.1224624226208","13.081272044815","12.8238985985505","12.7680767804273","13.0138547741113","13.0470506164351","13.1734913227038"
"CHAF1A","12.8743839420884","12.4517417199201","13.1546235219278","12.9047211657232","12.4469617908216","12.4976497856344","13.2201561016841","13.1230479405135","13.3539876010746","13.2669329106074","13.8327318152457","13.5265970456544"
"CHAF1B","12.4782488612071","12.3838662626152","12.2181908602101","12.3026846141184","11.8311924254127","12.3259209711063","12.3491263893045","12.3499750375358","12.5179941055875","12.3000951175468","12.6154710145487","12.6711296940309"
"TRAF3","11.7030686792062","12.2640672160988","12.3039890336513","12.4359827242178","11.7745482375738","12.3615984064591","12.3260446047504","12.8351483887637","12.5403121182131","12.6869403595593","12.2665025407083","12.40359793285"
"IK","15.3935446405893","15.3502624143269","15.719241741553","15.6849293842195","15.691364587514","15.4716307644763","15.7099373054242","15.6259342465554","15.7312792502825","15.659901151156","15.3772884934745","15.627117750119"
"MTAP","15.3263662835603","15.3669095557209","15.2679241758377","15.3485794792806","15.3668788286646","15.497287394334","15.1624070648735","14.5019802036146","14.6250866608223","14.8705429261131","15.2179614832681","14.964164852593"
"REST","9.57941846295214","11.777226543209","12.1477995642229","11.4689956137586","11.591714007516","11.938429154345","11.5317177252364","11.3110216766336","12.0963461989932","11.974070367024","12.1752126953502","11.7455692899632"
"RLF","14.0125285189379","13.794009645021","13.6536064433053","13.3775901370322","13.9024693313051","13.9569750381694","13.5035152071952","13.6575529243022","13.4302303804318","13.4004525402764","13.6319159520279","13.1170716238451"
"PRKAA1","14.8397647708368","15.0021381541344","14.9075479240468","14.8597968237125","14.7939233082512","15.0563963991067","14.9085802640127","14.7576608538943","14.7195866859187","14.8157485268333","14.8140266288696","14.8488087419525"
"PPFIA1","14.4670450723896","14.3886563976273","14.3742176324788","14.4133568693945","14.3174691445946","14.3530709937773","14.2958765299787","14.1771158299306","14.2157680707232","14.3085239062619","14.2827192375548","14.3475867678309"
